desc_id;episode;split;desc;wymaga_obiektu;wymaga_scenerii;wymaga_ruchu;complexity
387824352320;4mQP7S4EGwg_000020_000030;test;A man playing a classical song on a piano in a living room.;;;;
421434061217;4nJ07xfDip0_000003_000013;test;A woman is in the yard practicing how to ride a Segway.;;;;
189856614977;4nRvHwt1Qkw_000002_000012;test;A young child rolls around on a three-wheeled scooter.;;;;
308452221834;4oOO6LaveIg_000151_000161;test;Someone is taking a blank sheet of paper and folding it to make it like an airplane to fly.;;;;
994938543906;4rf7LdbwgTg_000086_000096;test;A man is carving a picture into the wooden box;;;;
769475918102;4wcWJqEyTSE_000064_000074;test;Men are playing cricket on a television in a field.;;;;
812072267366;4x0kKZY_IhE_000057_000067;test;Two boys are being tickled while laying on a bed.;;;;
788158140664;4y7T002-qng_000095_000105;test;A man is doing a trick on stage of putting a sword down his throat.;;;;
500606893927;4yAn5KkHauY_000000_000010;test;A person is driving a car and taking their hand slightly off the steering wheel.;;;;
2947716162;5015tPJh-Qs_000046_000056;test;A woman uses a brush to put Makeup on her eyebrows.;;;;
757811483510;501u53tCEIc_000132_000142;test;A group dancers are performing a routine on a stage.;;;;
191609642907;519DYDkQSI0_000240_000250;test;This electric  log splitter makes quick work of cutting down the logs into smaller pieces;;;;
468021571592;51RYJAVpZQY_000000_000010;test;A woman jump up and down and also moves sideways and she rolls a paint roller on a wall.;;;;
745189348737;53Ia-BtpM5A_000002_000012;test;A little girl is dancing to the popular Korean song 'Gangnam Style.';;;;
45781375373;53Vwv1bkDKI_000026_000036;test;A woman shown applying glitter to her purple nail polish.;;;;
778860063718;558iWbgz8RQ_000052_000062;test;A man in a hawaiian shirt laughing and playing a ukulele.;;;;
785361950345;580oS8x1OoM_000105_000115;test;A man is in a gym and demonstrating proper technique on how to perform a side kick.;;;;
756081150660;58QjPoalXlg_000002_000012;test;A young man takes his skateboard to the street and rides it down the hill, crossing the center yellow lines several times.;;;;
924947027688;59VHaCOHypA_000000_000010;test;A man is talking and a boy is stacking cards.;;;;
317990343687;5AJUbDC0YwY_000102_000112;test;A person dips a pan into the water then drains the water from the pan.;;;;
464771683884;5AqRrxvRC70_000025_000035;test;Two people are applying mud to a wall and spreading it around.;;;;
51942086480;5AzNpCvOtpo_000077_000087;test;The man is installing carpet to the room and pushing it down in front of the tile.;;;;
367198797993;5BNZDNxZfX0_000004_000014;test;Someone is driving down the street and has to stop for two people in the middle of the road waiting to cross.;;;;
362201642311;5D4HjS92zSQ_000126_000136;test;A boy does a backflip off a precipice into a body of water;;;;
813040589335;5DTwTSJwvMA_000020_000030;test;A skier walks toes pointed out on skies and a skier uses ski poles to assist a toddler slide downhill on skies.;;;;
113503870401;5EheWAKuZnY_000003_000013;test;The boy tried three times to make a shot with the basketball.;;;;
975818047354;5F4jp64eh1w_000000_000010;test;Two girls in the forest working out by doing jumping jacks.;;;;
500236334949;5GP0aPugZZA_000000_000010;test;A girl sits in a chair while another person adjusts her head.;;;;
253710143784;5IPMlxae7TI_000042_000052;test;"A man smokes a pipe and says ""This half and half is not half bad"".";;;;
455988198918;5JcmETPIVJA_000000_000010;test;A group of young girls are playing lacrosse outside, there are two different teams.;;;;
916262547263;5Jf_z8s8ctU_000012_000022;test;A lady lifts a heavy weight from the ground up.;;;;
508761017338;5KdKOxhQ7-A_000000_000010;test;A lady talking to a child that is laughing and clapping while a dog walks infront wagging its tail.;;;;
124923233473;5Odj7n4_P-I_000015_000025;test;A woman riding along a sidewalk on a electric scooter.;;;;
8549798035;5P179EcdU6Y_000070_000080;test;A mason is laying bricks to create a wall while smoking a cigarette.;;;;
653772858481;5P6Q57A9OUk_000284_000294;test;A man is using a pole to balance on a high wire while walking backwards.;;;;
611500969055;5RIe5niLskU_000004_000014;test;People watch a girl run and throw herself up on some type of bouncy platform and clap for her.;;;;
504818211889;5Ry1tpXrDzg_000073_000083;test;A girl talks about cutting an onion and then cuts it in half.;;;;
435486076028;5UMVOoEoMEY_001542_001552;test;An audience of people are clapping while a man walks away from the podium and another man stands behind the podium.;;;;
489857743190;5WFUemuKN5Y_000005_000015;test;A person is shown creating beats using a beat making machine.;;;;
979482343376;5ZBwM_KsOpo_000064_000074;test;A man is walking on a muddy dirt trail talking to a man in a stuck truck.;;;;
828430396865;5a-rZC5N7_Q_000012_000022;test;The woman is showing off her very colorful leggings next to a shoe.;;;;
404280845311;5a9gSFDq1cs_000084_000094;test;There are 2 people and 1 is recording while skydiving to classical music.;;;;
581718164276;5aegi-BvDZc_000000_000010;test;A woman is holding a volleyball and she is playing with another 3 women.;;;;
939123138557;5bPlcd0w7uA_000001_000011;test;A group of men help another man wearing a parachute on the beach get ready to be pulled into the air.;;;;
670179676482;5c4SfWHyDuQ_000007_000017;test;A young man with a fully zip up hoodies dances in a classroom.;;;;
127912139978;5dRnwv9ZiG4_000041_000051;test;A montage is set to music showing a group of people felling a tree from a crane.;;;;
312825664558;5dX6L6Gbum0_000000_000010;test;a group of foot ball player having a group meeting.;;;;
296664670233;5eHGw_Xe9vY_000000_000010;test;A woman is using a pen to apply eyeliner to her face.;;;;
958940114656;5eh2MbjEyXs_000003_000013;test;A young man is walking on a rope then does several extreme jumps across playground equipment.;;;;
349971891554;5irp8ASgdhQ_000029_000039;test;A man is using a machine to cut pieces of sheet metal.;;;;
997634284377;5kV7RzcissM_000000_000010;test;On a beach a woman in a bikini does a headstand.;;;;
697208632488;5lqTgXmUgb4_000012_000022;test;Two men play chess against each other in a fast pace.;;;;
8389132094;5qqV2ZnH_4I_000030_000040;test;Two boys are in a house playing rock, paper, and scissors with their hands and then act out 10 years later.;;;;
399980645335;5rZzxIgLlPU_000000_000010;test;A young child is standing behind a music stand playing the clarinet.;;;;
570556758132;5s0Hr7dZRXU_000044_000054;test;A person draws a car on a sketch pad.;;;;
167779238100;5sBSi4RPXKc_000113_000123;test;Using a makeup brush, a young woman applies foundation makeup beneath her eyes.;;;;
541539593467;5sg_PjZ2kvo_000011_000021;test;A compilation of a small hand and pets, near the end there is a very scary face of a man.;;;;
800872120850;5t32dT2bFaU_000056_000066;test;At a basketball court a boy is bouncing a ball with each hand.;;;;
745992522121;5ugJJ2kHBO4_000150_000160;test;A little girl is sucking on a lollipop while an adult is walking in the background.;;;;
901041370900;5v_7XLNUrc0_000008_000018;test;A man in a mask power cleans a portable machine.;;;;
251704275051;5vhEonzSjvA_000233_000243;test;A German school teacher explains what it takes to become one of the top education systems in the world.;;;;
268464218169;5w5AZq1dqx0_000017_000027;test;A person scuba diving underwater is feeding a school of fish.;;;;
389759445583;5x-3iU4Mjq8_000005_000015;test;A little boy is being held on a bed and yawns.;;;;
554314898120;63UyuDsX_eM_000058_000068;test;a man is on the choppy waters using a sail surfing piece of equipment;;;;
635211959705;66NEJHDxIDk_000068_000078;test;A woman crouches and scrubs linen on the floor next to a child.;;;;
339125298693;66ZIRfYTeXg_000149_000159;test;A man is using a strainer to strain a black grainy substance, while music is playing and a little boy is talking.;;;;
914844012222;67Izc6v8_zc_000010_000020;test;A man is using some type of device to polish the wood floor.;;;;
884662660257;68UzWy9hgVE_000075_000085;test;A girl is ice skating while another woman also ice skating appears in the skating ring.;;;;
976913047265;69Qf4rcEoRA_000000_000010;test;a couple of people watching as another person cuts the hair off a sheep;;;;
241715467987;6A5xdikQanI_000014_000024;test;Someone uses a knife to cut off the top of a pineapple.;;;;
360543829375;6DTvgYB8n_0_000069_000079;test;Somebody is talking about Colombia in Spanish while various Colombians are shown doing activities.;;;;
348994686681;6E_Ypnfac-Y_000049_000059;test;A band on a stage and an entire audience dancing to the music.;;;;
117568989484;6FiNye9H70M_000000_000010;test;A few people are attempting to dig for possible treasure.;;;;
475442809657;6FjgdUricEs_000022_000032;test;A window washer demonstrates his technique for avoiding streaks.;;;;
8271198100;6FqS59XxFNY_000003_000013;test;A person is working with bees in a suit without protection for his hands.;;;;
466738007349;6KbcDK8XE38_000035_000045;test;A guy is using his tractor to run a snowblower down the street.;;;;
911814441226;6LOV6-dkNZE_000251_000261;test;School cheerleaders are performing a routine in front of a crowd.;;;;
57948674248;6NAwC1njhSs_000000_000010;test;A pig is roasting on an outdoor spit, while being rotated over a fire.;;;;
117102579748;6ODMKujAWhw_000158_000168;test;A girl is braiding the hair on the side of her head.;;;;
60984818174;6Q4-x1VOous_000043_000053;test;A man is putting white paint into a black hair wig.;;;;
665224994140;6QroafCsHfc_000013_000023;test;A woman speaks into a microphone and raises her left arm in front of a group of people.;;;;
594216133546;6ScXEmM8JO4_000145_000155;test;A woman is talking, while a man uses his hands to work with a strand of sausage and then he tells her to hold up.;;;;
933734036668;6WtcpH6IkIc_000058_000068;test;A baby laughs as a paper is torn up in front of it.;;;;
567154708564;6ZEeZrnlRug_000010_000020;test;The man in a white robe exits the bright red sports car.;;;;
40782600521;6ZojdU1fPOo_000001_000011;test;People are watching a performance in a stadium, people are clapping in unison.;;;;
511040315628;6_jT33BqtK8_000038_000048;test;A man is holding a barbell on his shoulders and is doing squats.;;;;
852083464444;6_jfn-A9ouc_000116_000126;test;A group attending an event stands as they sing a song together.;;;;
558325650627;6aoUY-iHAb4_000000_000010;test;At a rodeo a large crowd watches as a man is roping a steer.;;;;
559408657565;6b4f0Mn1wQY_000063_000073;test;People are riding their jet skis while huge waves are shown crashing inn.;;;;
38135687494;6c8qLU5g88Y_000057_000067;test;A man dances in the middle while people stand around him encouraging him.;;;;
223115636112;6cyaYasUtY8_000604_000614;test;The stirring of black lentils in a green bowl with a wooden spoon on a stove.;;;;
832044520177;6dCaO9SMg60_000508_000518;test;A woman shows off a basket that she has almost finished weaving.;;;;
649710487557;6eCU1LOTyCw_000024_000034;test;man is lifting weights and is grunting as he lifts;;;;
785192853740;6g5tJiRVolg_000010_000020;test;A man is climbed to the top of the room with a rope and then began coming down.;;;;
836761430110;6j9BYhLmFvg_000000_000010;test;A baby is being recorded where he then sneezes and falls down;;;;
347623082476;6kkPlWASbbA_000368_000378;test;The woman is explaining how the first brew is dumped out and is a wash.;;;;
598461794539;6n4j0MoLDww_000017_000027;test;A person is flicking their eyes quickly to the side and back repeatedly, and someone else is laughing.;;;;
198372087859;6n8ziy93t1A_001998_002008;test;A priest is bending down blessing a group of choir boys in a church.;;;;
177187070538;6r_gJEvwLeo_000033_000043;test;Two men are outside performing a dance or mock fighting while others look on.;;;;
82588115575;6tyLZ3vQdrU_000134_000144;test;A young boy is outside playing with a snake while some Indian sounding music plays in the background;;;;
579271173929;6yHTZHY8_3Y_000026_000036;test;A person wearing gloves uses a knife to slice up a piece of meat.;;;;
722518734984;6ypop1sSfII_000014_000024;test;A person pokes a design into blue fabric using a fork.;;;;
980781263547;71Rq1rCY7N4_000069_000079;test;A group of men throw frisbees at each other, and one catches a frisbee and dances.;;;;
449187445271;71YFHS-Ji1M_000016_000026;test;A toddler little girl waves her hand while dancing in the aisle of a waiting room like an airport.;;;;
575586871696;74SXYejRo-Y_000000_000010;test;A man does a double backflip outside on the grass.;;;;
21474926446;76qMNUzfX7w_000097_000107;test;A lady is rotating a hula hoop ring on her waist.;;;;
907780389008;77IRHMWRjwM_000010_000020;test;A camera filming a man at the front of a fast-moving boat goes under water for a second as the boat tips to one side.;;;;
156613023703;77bGWKIfsvk_000061_000071;test;A man plays the saxophone while three other men are in the background.;;;;
226280910905;7CN3ENwfMBE_000096_000106;test;A group of men are standing on a theater stage and preparing to do an acting scene together.;;;;
851822454741;7COkxV_YfOU_000000_000010;test;Two teams play football, and the team in red completes a pass.;;;;
514659161846;7DfvIrBX7ks_000375_000385;test;A woman is removing fried vegetables from a pan and putting them onto a plate.;;;;
