stem;dataset;top;desc_id;desc;vid_name;ts;source;requirements;complexity;identities;event_id;rank_base;rank_variant;correct_in_top_base;correct_in_top_variant
complex;office;4;8240022;Dwight, driving in the car, waves a clear plastic bag with a smile, while another car is visible in the rear window.;office_s08e24;[647.54, 652.72];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Dwight;office_s08e24_022;13;3;no;yes
complex;office;4;9040026;Jim clicks something on the laptop next to the TV and plays a video for everyone.;office_s09e04;[87.5, 91.18];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim;office_s09e04_026;13;3;no;yes
complex;office;4;7140024;A shot of Dwight talking to a waiter at a restaurant while Erin points at a photo on a wooden board.;office_s07e14;[926.0, 931.27];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s07e14_024;52;24;no;no
complex;office;4;5170026;Kevin and Andy at a break room table with coffee mugs and plates of pastries. Andy drinking from a white and blue mug.;office_s05e17;[243.86, 245.36];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Kevin;office_s05e17_026;17;4;no;yes
complex;office;4;1050026;Michael looks scared when the ball strikes the boxes near him.;office_s01e05;[927.77, 930.22];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Michael;office_s01e05_026;12;3;no;yes
complex;office;4;3050031;Dwight leans in close, his mouth near the head of seated Ryan in the wheelchair.;office_s03e05;[680.74, 685.32];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s03e05_031;6;2;no;yes
complex;office;4;6050012;Dwight and Michael review flyers with a man at the restaurant table, while Andy, dressed as a mechanic, leans back drinking.;office_s06e05;[718.07, 728.43];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight,Michael;office_s06e05_012;6;2;no;yes
complex;office;4;4090002;Pam hands a bottle of wine to a woman in a red dress.;office_s04e09;[174.22, 180.35];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Pam;office_s04e09_002;10;3;no;yes
complex;office;4;9020007;Meredith and Pam stand with a shiny spinning wheel turning between them, as Pam moves the tiny wheel in front of everyone.;office_s09e02;[105.12, 107.37];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Pam;office_s09e02_007;5;2;no;yes
complex;office;4;9040017;A worried Kevin sits pointing at a map with a pen, while a skeptical Angela sits across from him in a bus.;office_s09e04;[811.33, 817.35];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Kevin;office_s09e04_017;15;5;no;no
complex;office;4;2060020;Jim leans his face closer to the mitt, and Pam playfully taps him in the face with it.;office_s02e06;[831.37, 833.53];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim,Pam;office_s02e06_020;232;217;no;no
complex;office;4;6050031;A shot through blinds of Oscar standing with his head inside the open office fridge as Michael walks in.;office_s06e05;[969.84, 976.18];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Michael;office_s06e05_031;13;6;no;no
complex;office;4;5030015;Michael holds a baby carrier above his head while a woman reaches up trying to grab the baby.;office_s05e03;[603.74, 609.26];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael;office_s05e03_015;22;15;no;no
complex;office;4;6090017;Michael takes Oscar's phone with a big smile.;office_s06e09;[560.7, 566.75];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Michael;office_s06e09_017;26;19;no;no
complex;office;4;6050025;Michael, in a suit, is standing in front of people at the office, taking a card out of his pocket.;office_s06e05;[330.94, 336.09];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Michael;office_s06e05_025;60;53;no;no
complex;office;4;1050022;Dwight takes off his shirt in the warehouse and spreads his arms.;office_s01e05;[780.49, 782.84];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s01e05_022;1;4;yes;yes
complex;office;4;1050027;Darryl and another man dancing together with the basketball hoop and Michael in the background.;office_s01e05;[936.1, 945.1];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael;office_s01e05_027;1;4;yes;yes
complex;office;4;3050024;Dwight and Ryan throw something at a white building, then flee back to the red car.;office_s03e05;[937.96, 951.05];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s03e05_024;1;3;yes;yes
complex;office;4;7230016;Dwight rips the fist poster off the board and tosses it into the trash bin by the bathroom.;office_s07e23;[380.39, 388.37];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s07e23_016;1;3;yes;yes
complex;office;4;7230029;Dwight is giving away a gun to Creed.;office_s07e23;[705.29, 706.87];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s07e23_029;755;1496;no;no
complex;office;4;1050028;Michael bumps his chest into Ryan, who holds the ball.;office_s01e05;[951.15, 953.73];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael;office_s01e05_028;1;2;yes;yes
complex;office;4;8040019;Dwight dances strangely with a maid, waving a light scarf, as people watch in the garden.;office_s08e04;[563.37, 573.04];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s08e04_019;1;2;yes;yes
complex;office;4;8240013;Pam, with the stroller and a kid holding her hand, enters the office, Jim surprised and fake-smiling.;office_s08e24;[338.26, 344.22];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Pam,Jim;office_s08e24_013;1;2;yes;yes
complex;office;4;9040015;Dwight climbs into the bus through the sunroof, while Pam and Jim, sitting nearby, dodge.;office_s09e04;[896.78, 905.88];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight,Pam,Jim;office_s09e04_015;1;2;yes;yes
complex;office;4;9040016;Dwight angrily drops the keys with a yellow keychain onto Jim's.;office_s09e04;[888.95, 892.89];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight,Jim;office_s09e04_016;6;218;no;no
complex;office;4;1050025;Dwight drinks from the bottle with his mask on his face and spits.;office_s01e05;[861.87, 865.63];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s01e05_025;1;1;yes;yes
complex;office;4;1050035;Michael walks out of his office clapping, a tissue in his nose.;office_s01e05;[1267.48, 1269.31];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Michael;office_s01e05_035;1;1;yes;yes
complex;office;4;2060017;Dwight, with a black bag under his arm, gets into a crowded elevator.;office_s02e06;[801.7, 812.0];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s02e06_017;1;1;yes;yes
complex;office;4;2060022;Jim lifts Pam, holding a training mitt, by the waist.;office_s02e06;[839.19, 848.88];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim,Pam;office_s02e06_022;1;1;yes;yes
complex;office;4;2060033;Michael pins Dwight to the mat while an instructor in the background covers his mouth and laughs.;office_s02e06;[1279.81, 1284.6];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Michael,Dwight;office_s02e06_033;1;1;yes;yes
complex;office;4;3050027;Dwight and Ryan sit at a bar chugging their beers while one chokes.;office_s03e05;[973.81, 979.84];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s03e05_027;1;1;yes;yes
complex;office;4;3190014;Dwight drops the watermelon from the roof, and it bounces off a trampoline below.;office_s03e19;[772.56, 775.62];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s03e19_014;1;1;yes;yes
complex;office;4;3190028;Dwight takes a binder from the shelf and stands beside Andy, who turns to him.;office_s03e19;[800.4, 804.2];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s03e19_028;1;1;yes;yes
complex;office;4;3190020;Michael climbs down a caged ladder on the side of a building as people applaud below.;office_s03e19;[1204.6, 1211.61];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Michael;office_s03e19_020;1;1;yes;yes
complex;office;4;4090007;A woman holds a candle up to Jim's nose for him to smell.;office_s04e09;[233.09, 238.15];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim;office_s04e09_007;1;1;yes;yes
complex;office;4;4090026;Michael dips a piece of food into a wine glass on the table and eats it.;office_s04e09;[990.06, 996.61];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael;office_s04e09_026;1;1;yes;yes
complex;office;4;5030002;Dwight with a fake pregnant belly under his shirt leans over a wastebasket, liquid spilling into it.;office_s05e03;[28.45, 35.18];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s05e03_002;1;1;yes;yes
complex;office;4;5030004;Michael eats a slice of watermelon at his desk while a man beside him gets dressed.;office_s05e03;[102.11, 112.05];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael;office_s05e03_004;1;1;yes;yes
complex;office;4;5030006;Phyllis pumps up a balloon with a hand pump while Michael watches her through the office blinds.;office_s05e03;[250.61, 261.72];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Michael;office_s05e03_006;1;1;yes;yes
complex;office;4;5030008;A person with a brown envelope approaches Jim on the phone, who puts cash inside.;office_s05e03;[299.26, 310.12];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim;office_s05e03_008;1;1;yes;yes
complex;office;4;5030018;Pam talks on the phone in a laundromat while a woman on the left sits on a washing machine folding clothes.;office_s05e03;[714.57, 718.87];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Pam;office_s05e03_018;1;1;yes;yes
complex;office;4;6050030;A man in a suit and glasses hands Michael a document and a pen at the restaurant table.;office_s06e05;[825.01, 830.99];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Michael;office_s06e05_030;1;1;yes;yes
complex;office;4;6090012;Michael rushes over to a cabinet in the office and takes out board games.;office_s06e09;[399.57, 406.52];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Michael;office_s06e09_012;1;1;yes;yes
complex;office;4;7140005;Jim and Michael riding in a car, Michael rubbing his eyes with his fingers while talking.;office_s07e14;[262.22, 276.22];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Jim,Michael;office_s07e14_005;1;1;yes;yes
complex;office;4;7140019;Michael holds a light-colored puppy up to his face and gets licked.;office_s07e14;[631.89, 637.18];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael;office_s07e14_019;1;1;yes;yes
complex;office;4;7230006;Dwight talks on the phone, seen through blinds, then suddenly smirks slyly, pulling it from his ear and flinching upward.;office_s07e23;[108.08, 109.7];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Dwight;office_s07e23_006;1;1;yes;yes
complex;office;4;7230022;Dwight drops the sword he used to open the box, shocked and moved, then sits down pulling something from the box.;office_s07e23;[602.01, 613.18];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Dwight;office_s07e23_022;1;1;yes;yes
complex;office;4;7230023;Dwight, standing tall, proudly walks up to Jim's desk with a revolver in a leather holster on his belt.;office_s07e23;[615.04, 620.9];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight,Jim;office_s07e23_023;1;1;yes;yes
complex;office;4;8040003;Dwight runs out of the office, through the street and park, and shouts at the sight of a large ad banner featuring him and Andy.;office_s08e04;[84.82, 96.23];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s08e04_003;1;1;yes;yes
complex;office;4;8040016;Dwight, dressed in a vintage period costume, stands stiffly by a porch as Ryan walks past him with a pipe in his mouth.;office_s08e04;[413.8, 419.72];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s08e04_016;1;1;yes;yes
complex;office;4;8040017;Jim and Pam, with the stroller and a kid on Jim's arm, walk past Dwight standing stiffly by the porch.;office_s08e04;[433.55, 439.74];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Jim,Pam,Dwight;office_s08e04_017;1;1;yes;yes
complex;office;4;8040034;Jim stands beside Phyllis, both holding drinks at the outdoor party, as Jim awkwardly waves at someone, looking uncomfortable.;office_s08e04;[1184.75, 1187.74];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Jim;office_s08e04_034;1;1;yes;yes
complex;office;4;8040031;Dwight stands in the middle, holding a torch, as waiters and maids circle around him, raising their torches.;office_s08e04;[1238.49, 1242.54];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s08e04_031;1;1;yes;yes
complex;office;4;9020009;A little girl spins around in the yard in front of the house, as Jim leaves it with a present in his hand.;office_s09e02;[140.83, 145.64];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Jim;office_s09e02_009;1;1;yes;yes
complex;office;4;9020016;A man with a tray of drinks approaches Jim and Pam, and Pam takes a drink from his tray, handing him the banana peel.;office_s09e02;[245.49, 260.47];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim,Pam;office_s09e02_016;1;1;yes;yes
complex;office;4;9020024;Dwight grabs the woman's hand and lifts it repeatedly, letting it drop onto the cutting board.;office_s09e02;[978.99, 981.61];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s09e02_024;1;1;yes;yes
complex;office;4;9020025;Dwight repeatedly raises a cleaver above his head, preparing to bring it down on the woman's hand, while she drinks from a can.;office_s09e02;[1110.49, 1114.25];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s09e02_025;1;1;yes;yes
complex;office;4;9040002;Jim and Pam scoop cake onto their forks and eat it, sitting side by side on a bench outdoors.;office_s09e04;[1239.61, 1245.57];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Jim,Pam;office_s09e04_002;1;1;yes;yes
complex;office;4;9140022;Dwight hands out white papers to the workers in uniforms, sitting at a long table in the warehouse.;office_s09e14;[495.96, 504.31];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s09e14_022;1;1;yes;yes
complex;office;4;9140033;Pam puts a cap on the young man in glasses' head and shushes him, pressing her finger to his lips.;office_s09e14;[1002.24, 1007.06];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Pam;office_s09e14_033;1;1;yes;yes
complex;office;4;9140034;Dwight peeks through binoculars, as Pam ends the call and exits through a door behind the boxes.;office_s09e14;[1039.0, 1043.09];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight,Pam;office_s09e14_034;1;1;yes;yes
complex;office;4;9140038;Dwight, with a shocked and admiring expression, walks around the car and admires the large painting on its side.;office_s09e14;[1097.94, 1108.89];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Dwight;office_s09e14_038;1;1;yes;yes
complex;office;4;9020010;Jim is putting his bag in the trunk of a silver car, when Pam runs out of the house with a banana in her hand.;office_s09e02;[156.08, 165.62];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Jim,Pam;office_s09e02_010;1;6;yes;no
complex;office;4;2100017;Michael exits the room tossing his Santa hat onto the sofa.;office_s02e10;[524.47, 527.86];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael;office_s02e10_017;2;4;yes;yes
complex;office;4;9020017;Dwight, sitting at his desk, takes a piece of paper, crumples it in his hands, and throws it behind him.;office_s09e02;[378.51, 380.94];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s09e02_017;442;572;no;no
complex;office;4;8240020;Dwight is leaving the office with a clear plastic bag as Angela chases him, seen through the kitchen door blinds.;office_s08e24;[628.9, 640.21];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s08e24_020;5;60;no;no
complex;office;4;7230003;Dwight answers the phone at his desk, then reacts in shock, raises his eyebrows, eyes wide and mouth open.;office_s07e23;[63.01, 69.36];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Dwight;office_s07e23_003;29;112;no;no
complex;office;4;2100002;Michael and Dwight try to get the big Christmas tree through the doors.;office_s02e10;[6.03, 20.99];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael,Dwight;office_s02e10_002;2;3;yes;yes
complex;office;4;3190018;Jim and Pam approach a red and pink inflatable bounce castle outside a building.;office_s03e19;[1048.37, 1050.88];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Jim,Pam;office_s03e19_018;2;3;yes;yes
complex;office;4;7230017;Jim walks in and pins two fist posters side by side on the bulletin board in the office hallway.;office_s07e23;[388.69, 393.98];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Jim;office_s07e23_017;2;3;yes;yes
complex;office;4;9140031;Darryl takes a green can out of a cooler, while Jim eats at a table nearby in the room.;office_s09e14;[962.57, 969.08];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim;office_s09e14_031;2;12;yes;no
complex;office;4;2060003;Dwight talks on the phone at his desk in the bathroom while a man holding a candle walks past him.;office_s02e06;[80.1, 88.92];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s02e06_003;3;4;yes;yes
complex;office;4;9020027;Dwight makes circles with a cleaver in his hand above the cutting board, where the woman holds her hand.;office_s09e02;[1115.96, 1117.57];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s09e02_027;3;4;yes;yes
complex;office;4;9140013;Jim washes his hands in a dirty sink, wipes his hands with a towel, and throws it onto the sink.;office_s09e14;[217.85, 221.75];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim;office_s09e14_013;3;4;yes;yes
complex;office;4;2100010;Kevin and Oscar in Christmas ties try to lift a desk in the office.;office_s02e10;[253.52, 263.01];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Kevin;office_s02e10_010;10;44;no;no
complex;office;4;3050028;Ryan chugging a beer while Dwight slaps his palms on the table, then pounds his fists.;office_s03e05;[979.82, 988.95];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s03e05_028;2;2;yes;yes
complex;office;4;5030020;Dwight shoves a stroller forward, sending it tumbling upside down in an abandoned lot.;office_s05e03;[775.05, 778.23];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s05e03_020;2;2;yes;yes
complex;office;4;9040037;The people walk out of the building as Dwight waves for the bus pulling into the office parking lot.;office_s09e04;[460.39, 468.96];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s09e04_037;2;2;yes;yes
complex;office;4;9040009;Jim climbs down into the bus through the sunroof, while Dwight steps down onto his shoulders with his shoes.;office_s09e04;[1113.83, 1128.63];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Jim,Dwight;office_s09e04_009;2;9;yes;no
complex;office;4;9040003;Oscar smears cake onto Kevin's face with a small plate.;office_s09e04;[1226.82, 1230.6];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Kevin;office_s09e04_003;2;2;yes;yes
complex;office;4;9140003;Pam, in a brown coat, carrying a folded blanket under her arm, walks through the warehouse, then stops and screams in shock.;office_s09e14;[89.97, 91.23];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Pam;office_s09e14_003;2;2;yes;yes
complex;office;4;9140037;Pam, holding a bucket and paintbrush, walks around a car covered in white paint as Dwight keeps painting it.;office_s09e14;[1081.37, 1083.57];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Pam,Dwight;office_s09e14_037;2;9;yes;no
complex;office;4;2060016;Dwight in a yellow shirt pulls his shirt aside and shows his stomach.;office_s02e06;[741.53, 744.65];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s02e06_016;2;8;yes;no
complex;office;4;7230026;Dwight plays with the gun in front of people, and it fires, startling everyone.;office_s07e23;[672.52, 683.29];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s07e23_026;104;137;no;no
complex;office;4;9140026;Oscar and Kevin, eating a snack from small plates, stand in the living room of some house, glancing at a portrait of an angry-looking, posing Angela.;office_s09e14;[612.2, 620.38];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Kevin;office_s09e14_026;3;3;yes;yes
complex;office;4;9140039;A satisfied Pam stands by the open trunk as an angry warehouse worker storms toward her across the parking lot.;office_s09e14;[1137.23, 1147.84];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Pam;office_s09e14_039;5;15;no;no
complex;office;4;2100021;Michael pulls the ears off Dwight, who is in an elf costume, and throws them at his face.;office_s02e10;[764.02, 767.05];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael,Dwight;office_s02e10_021;4;4;yes;yes
complex;office;4;9140020;An angry Dwight approaches the young man in glasses' desk from behind and takes his landline phone out of his hand.;office_s09e14;[345.35, 348.09];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Dwight;office_s09e14_020;82;97;no;no
complex;office;4;1020020;Michael tears up the yellow paper in front of people.;office_s01e02;[664.92, 668.99];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael;office_s01e02_020;8;11;no;no
complex;office;4;8240019;Dwight with small scissors walks up to Angela, who is taking a photo with a man and a child.;office_s08e24;[534.28, 543.96];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s08e24_019;5;7;no;no
